asin,snapshot_ts,total_reviews,title,price,bsr,category_path,rating,review_count,captured_at,new_reviews,pages_visited,stopped_reason
B0BS1QCFHX,20251009_161606,12454.0,,$17.99,155.0,Wireless Headphones,,4.0,2025-10-09T19:19:06,1.0,2.0,no_new_on_page
B08HMWZBXC,20251009_161606,87313.0,,$9.97,298.0,Wireless Headphones,,4.0,2025-10-09T19:19:06,0.0,1.0,no_new_on_page
B0BVRJXH27,20251009_161606,1934.0,,$2999,3427.0,Wireless Headphones,,4.0,2025-10-09T19:19:06,0.0,1.0,no_new_on_page
B0CS8H4124,20251009_161606,8037.0,,$9.97,262.0,Wireless Headphones,,4.0,2025-10-09T19:19:06,0.0,1.0,no_new_on_page
B0DP8WJ5BN,20251009_161606,29.0,,$31.99,59844.0,Wireless Headphones,,4.0,2025-10-09T19:19:06,0.0,1.0,no_new_on_page
B0C6KFZC9Z,20251009_161606,10950.0,,$8.99,212.0,Wireless Headphones,,4.0,2025-10-09T19:19:06,0.0,1.0,no_new_on_page
B00NG57H4S,20251009_161606,11830.0,,$48.00,95.0,Wireless Headphones,,4.0,2025-10-09T19:19:06,0.0,1.0,no_new_on_page
B0CRTYZG5C,20251009_161606,14459.0,,$8.99,33.0,Wireless Headphones,,4.0,2025-10-09T19:19:06,0.0,1.0,no_new_on_page
B0D4Z9C562,20251009_161606,13879.0,,$2999,24.0,Wireless Headphones,,4.0,2025-10-09T19:19:06,0.0,1.0,no_new_on_page
B0CBLKS51N,20251009_161606,1784.0,,$2999,7079.0,Wireless Headphones,,4.0,2025-10-09T19:19:06,0.0,1.0,no_new_on_page
B07RFNZYJZ,20251009_161606,9732.0,,$99.95,366.0,Wireless Headphones,,4.0,2025-10-09T19:19:06,0.0,1.0,no_new_on_page
B0BH4KKZB4,20251009_161606,1519.0,,$24.99,232.0,Wireless Headphones,,4.0,2025-10-09T19:19:06,0.0,1.0,no_new_on_page
B0CVX9YTDL,20251009_161606,91.0,,$27.54,46062.0,Wireless Headphones,,4.0,2025-10-09T19:19:06,0.0,1.0,no_new_on_page
B0D4R5WVVR,20251009_210559,100.0,,$21.99,8520.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B08J9MVB6W,20251009_210559,3297.0,,$199.95,1083.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B0DLKB5V35,20251009_210559,91127.0,,$9.97,70.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,2.0,2.0,no_new_on_page
B0CT9SBWC9,20251009_210559,1100.0,,$24.98,599.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B085899TQ9,20251009_210559,3973.0,,$19.99,1087.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B0CQXR6GCF,20251009_210559,16.0,,$24.98,40978.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B0C3HCD34R,20251009_210559,38970.0,,$29.90,68.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,1.0,2.0,no_new_on_page
B0BVM1PSYN,20251009_210559,1424.0,,$16.30,1581.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B0B6131LBN,20251009_210559,309.0,,$14.95,31591.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B0DJW5G283,20251009_210559,1404.0,,$15.60,17741.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B0BS1QCFHX,20251009_210559,12456.0,,$29.90,155.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B08HMWZBXC,20251009_210559,87315.0,,$4900,298.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B0BVRJXH27,20251009_210559,1934.0,,$2999,3429.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B0CS8H4124,20251009_210559,8039.0,,$2999,262.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B0DP8WJ5BN,20251009_210559,29.0,,$31.99,59830.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B0C6KFZC9Z,20251009_210559,231.0,,$15.60,212.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B00NG57H4S,20251009_210559,11830.0,,$48.00,95.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B0CRTYZG5C,20251009_210559,14465.0,,$29.90,33.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,1.0,2.0,no_new_on_page
B0D4Z9C562,20251009_210559,59.0,,$2999,24.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,1.0,2.0,no_new_on_page
B0CBLKS51N,20251009_210559,61559.0,,$2999,7082.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B07RFNZYJZ,20251009_210559,9732.0,,$99.95,366.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B0BH4KKZB4,20251009_210559,1519.0,,$24.99,232.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B0CVX9YTDL,20251009_210559,91.0,,$27.54,46036.0,Wireless Headphones,,4.0,2025-10-10T00:09:39,0.0,1.0,no_new_on_page
B0D4R5WVVR,20251010_021715,100.0,,$21.99,8435.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B08J9MVB6W,20251010_021715,3297.0,,$199.95,903.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0DLKB5V35,20251010_021715,91128.0,,$29.90,74.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,2.0,3.0,no_new_on_page
B0CT9SBWC9,20251010_021715,1100.0,,$9.97,353.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B085899TQ9,20251010_021715,3973.0,,$19.99,1087.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0CQXR6GCF,20251010_021715,16.0,,$24.98,40995.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0C3HCD34R,20251010_021715,174.0,,$42.50,63.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0BVM1PSYN,20251010_021715,1424.0,,$16.30,1708.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0B6131LBN,20251010_021715,309.0,,$14.95,41537.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0DJW5G283,20251010_021715,1404.0,,$9.99,21458.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0BS1QCFHX,20251010_021715,12458.0,,$29.90,146.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B08HMWZBXC,20251010_021715,87322.0,,$15.60,282.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0BVRJXH27,20251010_021715,1934.0,,$2999,3559.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0CS8H4124,20251010_021715,8039.0,,$2999,314.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0DP8WJ5BN,20251010_021715,29.0,,$31.99,82992.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0C6KFZC9Z,20251010_021715,10952.0,,$9.97,205.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,1.0,2.0,no_new_on_page
B00NG57H4S,20251010_021715,11830.0,,$48.00,95.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0CRTYZG5C,20251010_021715,14468.0,,$8.99,24.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,5.0,3.0,no_new_on_page
B0D4Z9C562,20251010_021715,13883.0,,$2999,21.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0CBLKS51N,20251010_021715,1784.0,,$2999,7082.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B07RFNZYJZ,20251010_021715,9732.0,,$99.95,441.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0BH4KKZB4,20251010_021715,1519.0,,$24.99,223.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0CVX9YTDL,20251010_021715,91.0,,$27.54,54027.0,Wireless Headphones,,4.0,2025-10-10T05:20:42,0.0,1.0,no_new_on_page
B0D4R5WVVR,20251010_071641,100.0,,$21.99,8437.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B08J9MVB6W,20251010_071641,3297.0,,$199.95,950.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B0DLKB5V35,20251010_071641,91128.0,,$15.60,73.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B0CT9SBWC9,20251010_071641,1100.0,,$16.30,373.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B085899TQ9,20251010_071641,3973.0,,$19.99,1369.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B0CQXR6GCF,20251010_071641,16.0,,$24.98,37847.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B0C3HCD34R,20251010_071641,38983.0,,$29.90,64.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,4.0,2.0,no_new_on_page
B0BVM1PSYN,20251010_071641,1424.0,,$2597,1712.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,1.0,2.0,no_new_on_page
B0B6131LBN,20251010_071641,309.0,,$14.95,41551.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B0DJW5G283,20251010_071641,1404.0,,$9.97,21459.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B0BS1QCFHX,20251010_071641,12458.0,,$15.60,146.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,2.0,2.0,no_new_on_page
B08HMWZBXC,20251010_071641,87322.0,,$42.50,282.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B0BVRJXH27,20251010_071641,1934.0,,$2999,3487.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B0CS8H4124,20251010_071641,8040.0,,$42.50,314.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,1.0,2.0,no_new_on_page
B0DP8WJ5BN,20251010_071641,62.0,,$31.99,79218.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B0C6KFZC9Z,20251010_071641,10953.0,,$16.30,206.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,1.0,2.0,no_new_on_page
B00NG57H4S,20251010_071641,11830.0,,$48.00,93.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B0CRTYZG5C,20251010_071641,14474.0,,$2999,24.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,3.0,2.0,no_new_on_page
B0D4Z9C562,20251010_071641,13884.0,,$2999,21.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,2.0,2.0,no_new_on_page
B0CBLKS51N,20251010_071641,1784.0,,$2999,8423.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B07RFNZYJZ,20251010_071641,9732.0,,$99.95,442.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B0BH4KKZB4,20251010_071641,1520.0,,$24.99,224.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,1.0,2.0,no_new_on_page
B0CVX9YTDL,20251010_071641,91.0,,$27.54,50376.0,Wireless Headphones,,4.0,2025-10-10T10:20:01,0.0,1.0,no_new_on_page
B0D4R5WVVR,20251010_121745,100.0,,$21.99,8354.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B08J9MVB6W,20251010_121745,3297.0,,$199.95,950.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B0DLKB5V35,20251010_121745,91129.0,,$4319,73.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B0CT9SBWC9,20251010_121745,1101.0,,$8.99,373.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,1.0,2.0,no_new_on_page
B085899TQ9,20251010_121745,3973.0,,$19.99,1309.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,1.0,2.0,no_new_on_page
B0CQXR6GCF,20251010_121745,16.0,,$24.98,37831.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B0C3HCD34R,20251010_121745,39026.0,,$29.90,64.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,2.0,2.0,no_new_on_page
B0BVM1PSYN,20251010_121745,1427.0,,$8.99,1710.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B0B6131LBN,20251010_121745,309.0,,$14.95,39983.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B0DJW5G283,20251010_121745,1404.0,,$79.99,19319.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B0BS1QCFHX,20251010_121745,12467.0,,$9.97,148.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B08HMWZBXC,20251010_121745,87336.0,,$15.60,288.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B0BVRJXH27,20251010_121745,1935.0,,$2999,3483.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B0CS8H4124,20251010_121745,8051.0,,$8.49,302.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,1.0,2.0,no_new_on_page
B0DP8WJ5BN,20251010_121745,29.0,,$31.99,79182.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B0C6KFZC9Z,20251010_121745,10962.0,,$2999,206.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,1.0,2.0,no_new_on_page
B00NG57H4S,20251010_121745,11830.0,,$48.00,95.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B0CRTYZG5C,20251010_121745,14503.0,,$2999,24.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,6.0,2.0,no_new_on_page
B0D4Z9C562,20251010_121745,13896.0,,$2999,21.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,1.0,2.0,no_new_on_page
B0CBLKS51N,20251010_121745,1786.0,,$2999,8418.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B07RFNZYJZ,20251010_121745,9732.0,,$99.95,465.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B0BH4KKZB4,20251010_121745,1520.0,,$24.99,224.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B0CVX9YTDL,20251010_121745,91.0,,$27.54,50372.0,Wireless Headphones,,4.0,2025-10-10T15:21:02,0.0,1.0,no_new_on_page
B0D4R5WVVR,20251010_171830,100.0,,$21.99,8358.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B08J9MVB6W,20251010_171830,3297.0,,$199.95,951.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B0DLKB5V35,20251010_171830,91143.0,,$16.30,73.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,4.0,3.0,no_new_on_page
B0CT9SBWC9,20251010_171830,1101.0,,$8.99,373.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B085899TQ9,20251010_171830,3977.0,,$19.99,1309.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B0CQXR6GCF,20251010_171830,16.0,,$24.98,37883.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B0C3HCD34R,20251010_171830,39054.0,,$29.90,64.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,2.0,2.0,no_new_on_page
B0BVM1PSYN,20251010_171830,1428.0,,$2597,1707.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B0B6131LBN,20251010_171830,310.0,,$14.95,40043.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B0DJW5G283,20251010_171830,1405.0,,$42.50,19319.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B0BS1QCFHX,20251010_171830,12469.0,,$16.30,148.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B08HMWZBXC,20251010_171830,87344.0,,$8.99,287.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,1.0,2.0,no_new_on_page
B0BVRJXH27,20251010_171830,1935.0,,$28.49,3476.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B0CS8H4124,20251010_171830,8053.0,,$16.30,301.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,2.0,2.0,no_new_on_page
B0DP8WJ5BN,20251010_171830,29.0,,$31.99,79366.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B0C6KFZC9Z,20251010_171830,10967.0,,$16.30,206.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B00NG57H4S,20251010_171830,11831.0,,$48.00,95.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B0CRTYZG5C,20251010_171830,14528.0,,$2999,24.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,5.0,2.0,no_new_on_page
B0D4Z9C562,20251010_171830,13905.0,,$2999,21.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,2.0,2.0,no_new_on_page
B0CBLKS51N,20251010_171830,1787.0,,$2999,8432.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B07RFNZYJZ,20251010_171830,9732.0,,$99.95,465.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B0BH4KKZB4,20251010_171830,1520.0,,$24.99,224.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B0CVX9YTDL,20251010_171830,91.0,,$27.54,50443.0,Wireless Headphones,,4.0,2025-10-10T20:21:54,0.0,1.0,no_new_on_page
B0D4R5WVVR,20251010_221702,100.0,,$21.99,8368.0,Wireless Headphones,,4.0,2025-10-11T01:20:28,0.0,1.0,no_new_on_page
B08J9MVB6W,20251010_221702,3297.0,,$199.95,950.0,Wireless Headphones,,4.0,2025-10-11T01:20:28,0.0,1.0,no_new_on_page
B0DLKB5V35,20251010_221702,91145.0,,$29.90,73.0,Wireless Headphones,,4.0,2025-10-11T01:20:28,1.0,2.0,no_new_on_page
B0CT9SBWC9,20251010_221702,1101.0,,$8.99,372.0,Wireless Headphones,,4.0,2025-10-11T01:20:28,0.0,1.0,no_new_on_page
B085899TQ9,20251010_221702,126.0,,$19.99,1310.0,Wireless Headphones,,4.0,2025-10-11T01:20:28,0.0,1.0,no_new_on_page
B0CQXR6GCF,20251010_221702,16.0,,$24.98,37848.0,Wireless Headphones,,4.0,2025-10-11T01:20:28,0.0,1.0,no_new_on_page
